Id,BibleVersionId,Book,Testament,ChapterNumber,VerseNumber,Text
f04dc6ac-382d-4301-a005-199d88fa5c47,1000005,Joshua,OT,22,16,"Thus saith the whole congregation of the LORD, What trespass is this that ye have committed against the God of Israel, to turn away this day from following the LORD, in that ye have built you an altar, that ye might rebel this day against the LORD?"
a4cd7ce8-4bf3-4832-b6ce-3850206902e9,1000005,Joshua,OT,22,17,"Is the iniquity of Peor too little for us, from which we are not cleansed until this day, although there was a plague in the congregation of the LORD,"
9dcead23-685b-44b2-8dea-2f686515450d,1000005,Joshua,OT,22,18,"But that ye must turn away this day from following the LORD? and it will be, seeing ye rebel to-day against the LORD, that to-morrow he will be wroth with the whole congregation of Israel."
560f0687-2105-4e61-b2ac-b9690ae1841d,1000005,Joshua,OT,22,19,"Not withstanding, if the land of your possession is unclean, then pass ye over to the land of the possession of the LORD, in which the LORD'S tabernacle dwelleth, and take possession among us: but rebel not against the LORD, nor rebel against us, in building you an altar besides the altar of the LORD our God."
87c217fc-8053-4983-9146-3c0a97c827ed,1000005,Joshua,OT,22,20,"Did not Achan the son of Zerah commit a trespass in the accursed thing, and wrath fall on all the congregation of Israel? and that man perished not alone in his iniquity."
6b67e47c-526e-492e-a7c8-f813d9bcf801,1000005,Joshua,OT,22,21,"Then the children of Reuben, and the children of Gad, and the half-tribe of Manasseh answered, and said to the heads of the thousands of Israel,"
b9d47926-0842-482a-b1da-d0164cebc145,1000005,Joshua,OT,22,22,"The LORD God of gods, the LORD God of gods, he knoweth, and Israel he shall know; if it is in rebellion, or if in transgression against the LORD, (save us not this day,)"
105a43e5-0777-4781-b116-743359f0eb96,1000005,Joshua,OT,22,23,"That we have built us an altar to turn from following the LORD, or if to offer on it burnt-offering, or meat-offering, or if to offer peace-offerings on it, let the LORD himself require it;"
ff093134-867f-449f-a6d2-770cc1811a3c,1000005,Joshua,OT,22,24,"And if we have not rather done it for fear of this thing, saying, In time to come your children may speak to our children, saying, What have ye to do with the LORD God of Israel?"
2d25778b-58a6-4239-87b6-feb6f74c1969,1000005,Joshua,OT,22,25,"For the LORD hath made Jordan a boundary between us and you, ye children of Reuben and children of Gad; ye have no part in the LORD. So shall your children make our children cease from fearing the LORD."
d0e748e8-be02-4748-953b-8515f42a5efd,1000005,Joshua,OT,22,26,"Therefore we said, Let us now prepare to build us an altar, not for burnt-offering, nor for sacrifice:"
cadf05a3-ab01-4323-9c91-0844aed29794,1000005,Joshua,OT,22,27,"But that it may be a witness between us, and you, and our generations after us, that we may do the service of the LORD before him with our burnt-offerings, and with our sacrifices, and with our peace-offerings; that your children may not say to our children in time to come, Ye have no part in the LORD."
18917250-54de-41c6-84e4-0aa85b915a36,1000005,Joshua,OT,22,28,"Therefore said we, that it shall be, when they shall so say to us or to our generations in time to come, that we may say, Behold the pattern of the altar of the LORD, which our fathers made, not for burnt-offerings, nor for sacrifices; but it is a witness between us and you."
56f12601-7c26-4a1a-a563-044fd354ba0a,1000005,Joshua,OT,22,29,"Far be it from us that we should rebel against the LORD, and turn this day from following the LORD, to build an altar for burnt-offerings, for meat-offerings, or for sacrifices, besides the altar of the LORD our God that is before his tabernacle."
d0df733e-ed28-479f-9e98-26f5f139515e,1000005,Joshua,OT,22,30,"And when Phinehas the priest, and the princes of the congregation, and heads of the thousands of Israel who were with him, heard the words that the children of Reuben, and the children of Gad, and the children of Manasseh spoke, it pleased them."
460c5ba1-2689-4dd2-93d7-ec96246571b0,1000005,Joshua,OT,22,31,"And Phinehas the son of Eleazar the priest said to the children of Reuben, and to the children of Gad, and to the children of Manasseh, This day we perceive that the LORD is among us, because ye have not committed this trespass against the LORD: now ye have delivered the children of Israel out of the hand of the LORD."
4668cf91-1461-48b5-8802-93ef879ac05b,1000005,Joshua,OT,22,32,"And Phinehas the son of Eleazar the priest, and the princes, returned from the children of Reuben, and from the children of Gad, from the land of Gilead, to the land of Canaan, to the children of Israel, and brought them word again."
6f841045-b7dd-49c3-8cfc-2b04ae1d08e3,1000005,Joshua,OT,22,33,"And the thing pleased the children of Israel; and the children of Israel blessed God, and did not intend to go up against them in battle, to destroy the land in which the children of Reuben and Gad dwelt."
62ebb13d-daf7-460f-a375-a56ea8a49d87,1000005,Joshua,OT,22,34,And the children of Reuben and the children of Gad called the altar Ed: for it shall be a witness between us that the LORD is God.
3aae6663-5a46-469f-81b4-220307355765,1000005,Joshua,OT,23,1,"And it came to pass, a long time after that the LORD had given rest to Israel from all their enemies on all sides, that Joshua became old and advanced in age."
aaae6edc-b9d1-4349-a0a2-7166abe9bcac,1000005,Joshua,OT,23,2,"And Joshua called for all Israel, and for their elders, and for their heads, and for their judges, and for their officers, and said to them, I am old and advanced in age:"
427b82ae-b4b3-4eef-96ce-aee083ecbf0d,1000005,Joshua,OT,23,3,And ye have seen all that the LORD your God hath done to all these nations because of you; for the LORD your God is he that hath fought for you.
49a9bd36-291a-41f2-8574-a3d7dfcc1737,1000005,Joshua,OT,23,4,"Behold, I have divided to you by lot these nations that remain, to be an inheritance for your tribes, from Jordan, with all the nations that I have cut off, even to the great sea westward."
62d12ab4-9c66-4fe2-a486-4e9fe18116b0,1000005,Joshua,OT,23,5,"And the LORD your God, he shall expel them from before you, and drive them from your sight; and ye shall possess their land, as the LORD your God hath promised to you."
948984d5-ca94-43a3-b993-7907f057c391,1000005,Joshua,OT,23,6,"Be ye therefore very courageous to keep and to do all that is written in the book of the law of Moses, that ye turn not aside from it to the right hand or to the left;"
76667441-fbb8-438d-aa30-19e7a1835d25,1000005,Joshua,OT,23,7,"That ye come not among these nations, these that remain among you; neither make mention of the name of their gods, nor cause to swear by them, neither serve them, nor bow yourselves to them:"
7dd500a3-bf8b-4be5-87e4-2b6e25f9f8f2,1000005,Joshua,OT,23,8,"But cleave to the LORD your God, as ye have done to this day."
e5c621ad-291c-4a9d-a5ad-c54606afe0db,1000005,Joshua,OT,23,9,"For the LORD hath driven out from before you great nations and strong: but as for you, no man hath been able to stand before you to this day."
6e270a28-2154-49cf-9baa-0753e36f5716,1000005,Joshua,OT,23,10,"One man of you shall chase a thousand: for the LORD your God, he it is that fighteth for you, as he hath promised you."
8f41f827-3d98-40ad-baa4-b6a4a7619dbc,1000005,Joshua,OT,23,11,"Take good heed therefore to yourselves, that ye love the LORD your God."
774c4899-d8e4-4e6a-b4b2-f9e9d5599919,1000005,Joshua,OT,23,12,"Else if ye do in any wise go back, and cleave to the remnant of these nations, even these that remain among you, and shall make marriages with them, and associate with them, and they with you:"
1a073349-d333-48cc-87b6-e015548cb830,1000005,Joshua,OT,23,13,"Know for a certainty that the LORD your God will no more drive out any of these nations from before you; but they shall be snares and traps to you, and scourges in your sides, and thorns in your eyes, until ye perish from off this good land which the LORD your God hath given you."
f73bba6c-6185-42a7-85d5-450e0a6ebb3a,1000005,Joshua,OT,23,14,"And behold, this day I am going the way of all the earth; and ye know in all your hearts and in all your souls, that not one thing hath failed of all the good things which the LORD your God spoke concerning you: all are come to pass to you, and not one thing hath failed of it."
fb772835-6ba3-47c6-a82b-bfe9928ca295,1000005,Joshua,OT,23,15,"Therefore it shall come to pass, that as all good things are come upon you, which the LORD your God promised you; so shall the LORD bring upon you all evil things, until he hath destroyed you from off this good land which the LORD your God hath given you."
1e67b8dc-97fa-4749-9ce8-a42342c4ab39,1000005,Joshua,OT,23,16,"When ye have transgressed the covenant of the LORD your God, which he commanded you, and have gone and served other gods, and bowed yourselves to them; then shall the anger of the LORD be kindled against you, and ye shall perish quickly from off the good land which he hath given to you."
ca88b4ad-c7e5-4b11-a48e-5bfb4606cdc1,1000005,Joshua,OT,24,1,"And Joshua convened all the tribes of Israel to Shechem, and called for the elders of Israel, and for their heads, and for their judges, and for their officers; and they presented themselves before God."
8e0aa304-deb9-4e46-ae9c-5fc774b65314,1000005,Joshua,OT,24,2,"And Joshua said to all the people, Thus saith the LORD God of Israel, Your fathers dwelt on the other side of the flood in old time, even Terah, the father of Abraham, and the father of Nahor: and they served other gods."
5fd9dae6-d767-4b4e-9ba4-52fd77d486d0,1000005,Joshua,OT,24,3,"And I took your father Abraham from the other side of the flood, and led him throughout all the land of Canaan, and multiplied his seed, and gave him Isaac."
438975cb-9f77-409e-a114-aca4e5b09828,1000005,Joshua,OT,24,4,"And I gave to Isaac Jacob and Esau: and I gave to Esau mount Seir, to possess it; but Jacob and his children went down into Egypt."
944945d5-8487-48fa-bdbb-229006358ab3,1000005,Joshua,OT,24,5,"I sent Moses also and Aaron, and I plagued Egypt, according to that which I did among them: and afterward I brought you out."
ae3d40d4-35ad-408f-8df9-33a0563c7c11,1000005,Joshua,OT,24,6,And I brought your fathers out of Egypt: and ye came to the sea; and the Egyptians pursued after your fathers with chariots and horsemen to the Red sea.
49264932-48b9-4170-83ac-b5936399ea10,1000005,Joshua,OT,24,7,"And when they cried to the LORD, he put darkness between you and the Egyptians, and brought the sea upon them, and covered them; and your eyes have seen what I have done in Egypt: and ye dwelt in the wilderness a long season."
41a253ef-616c-431a-b673-f3812aed6c50,1000005,Joshua,OT,24,8,"And I brought you into the land of the Amorites, who dwelt on the other side of Jordan, and they fought with you: and I gave them into your hand, that ye might possess their land; and I destroyed them from before you."
2bc485e9-889f-48e4-a1ab-4760bed85708,1000005,Joshua,OT,24,9,"Then Balak the son of Zippor, king of Moab, arose and warred against Israel, and sent and called Balaam the son of Beor to curse you:"
ac011f75-3258-4315-9f0e-f4b6bcc3b477,1000005,Joshua,OT,24,10,But I would not hearken to Balaam; therefore he blessed you still: so I delivered you out of his hand.
68491d44-57d8-4b33-b02d-a335770bc971,1000005,Joshua,OT,24,11,"And ye went over Jordan, and came to Jericho: and the men of Jericho fought against you, the Amorites, and the Perizzites, and the Canaanites, and the Hittites, and the Girgashites, the Hivites, and the Jebusites, and I delivered them into your hand."
20960e90-ebc6-44eb-8596-1f805e372da3,1000005,Joshua,OT,24,12,"And I sent the hornet before you, which drove them out from before you, even the two kings of the Amorites; but not with thy sword, nor with thy bow."
a63964f0-74cf-4a8e-be7e-6afed9d6a0e3,1000005,Joshua,OT,24,13,"And I have given you a land for which ye did not labor, and cities which ye built not, and ye dwell in them; of the vineyards and olive-yards which ye planted not do ye eat."
15e4de97-51d8-4abf-8762-c833833a9be8,1000005,Joshua,OT,24,14,"Now therefore fear the LORD, and serve him in sincerity and in truth; and put away the gods which your fathers served on the other side of the flood, and in Egypt; and serve ye the LORD."
13a95e19-66fa-4610-aee9-0e56d6cdc528,1000005,Joshua,OT,24,15,"And if it seemeth evil to you to serve the LORD, choose you this day whom ye will serve, whether the gods which your fathers served that were on the other side of the flood, or the gods of the Amorites in whose land ye dwell: but as for me and my house, we will serve the LORD."
32f7ffe1-2025-4b1f-b837-b5f0d64aeadb,1000005,Joshua,OT,24,16,"And the people answered, and said, Be it far from us that we should forsake the LORD, to serve other gods;"
5be7319b-0ff9-4f57-9d4a-5e04a1cdc338,1000005,Joshua,OT,24,17,"For the LORD our God, he it is that brought us, and our fathers, out of the land of Egypt, from the house of bondage, and who did those great signs in our sight, and preserved us in all the way in which we went, and among all the people through whom we passed:"
9a29fc72-7555-46ef-91e3-6dd73e6883a0,1000005,Joshua,OT,24,18,"And the LORD drove out from before us all the people, even the Amorites who dwelt in the land: therefore will we also serve the LORD; for he is our God."
4b910173-a244-47ae-8cfb-01f0436f5dea,1000005,Joshua,OT,24,19,"And Joshua said to the people, Ye cannot serve the LORD: for he is a holy God; he is a jealous God; he will not forgive your transgressions, nor your sins."
359afd12-660a-4198-b397-94f20074059a,1000005,Joshua,OT,24,20,"If ye forsake the LORD, and serve strange gods, then he will turn and do you hurt, and consume you, after that he hath done you good."
1a6fa6c1-7731-4b65-8879-37a90b8b8c82,1000005,Joshua,OT,24,21,"And the people said to Joshua, No; but we will serve the LORD."
8ead629d-5597-4b81-a67a-7f67fbba76d9,1000005,Joshua,OT,24,22,"And Joshua said to the people, Ye are witnesses against yourselves that ye have chosen you the LORD, to serve him. And they said, We are witnesses."
a5ad4a16-f81e-4e23-9d25-1a7a2f6e9566,1000005,Joshua,OT,24,23,"Now therefore put away (said he) the strange gods which are among you, and incline your heart to the LORD God of Israel."
323e86f1-76f5-455f-b8fb-c2ebb5b4ca67,1000005,Joshua,OT,24,24,"And the people said to Joshua, The LORD our God will we serve, and his voice will we obey."
4fbea91e-5ab8-491a-9265-6c90a3372b79,1000005,Joshua,OT,24,25,"So Joshua made a covenant with the people that day, and set them a statute and an ordinance in Shechem."
e9efed7b-c5b3-4f0c-a7be-c0262c46de24,1000005,Joshua,OT,24,26,"And Joshua wrote these words in the book of the law of God, and took a great stone, and set it up there under an oak that was by the sanctuary of the LORD."
6399d56c-dc27-4944-ac73-a57d1a461ef1,1000005,Joshua,OT,24,27,"And Joshua said to all the people, Behold, this stone shall be a witness to us; for it hath heard all the words of the LORD which he spoke to us, it shall be therefore a witness to you, lest ye deny your God."
7aedc638-3b9e-4df9-a8cc-9c6f8824fec9,1000005,Joshua,OT,24,28,"So Joshua let the people depart, every man to his inheritance."
f8dba77b-197e-4aba-8060-269dc5fc31df,1000005,Joshua,OT,24,29,"And it came to pass after these things, that Joshua the son of Nun the servant of the LORD died, being a hundred and ten years old."
625ed8f5-4924-4685-9889-8dc2c375977c,1000005,Joshua,OT,24,30,"And they buried him in the border of his inheritance in Timnath-serah, which is in mount Ephraim, on the north side of the hill of Gaash."
6bf768ae-0fe1-4846-aabb-395c038fdfdd,1000005,Joshua,OT,24,31,"And Israel served the LORD all the days of Joshua, and all the days of the elders that outlived Joshua, and who had known all the works of the LORD that he had done for Israel."
2ea27f14-09e0-4fce-bfe2-c02affa50dc9,1000005,Joshua,OT,24,32,"And the bones of Joseph which the children of Israel brought out of Egypt, they buried in Shechem, in a parcel of ground which Jacob bought of the sons of Hamor the father of Shechem for a hundred pieces of silver; and it became the inheritance of the children of Joseph."
ca3f09cf-e30e-4ebc-92d6-9256b66d6678,1000005,Joshua,OT,24,33,"And Eleazar the son of Aaron died; and they buried him in a hill that pertained to Phinehas his son, which was given him in mount Ephraim."
41bc916e-64ef-446d-b531-eaf1a92f2e16,1000005,Judges,OT,1,1,"Now after the death of Joshua it came to pass, that the children of Israel asked the LORD, saying, Who shall go up for us against the Canaanites first to fight against them?"
e4195923-22ad-43cf-b716-8859844919c4,1000005,Judges,OT,1,2,"And the LORD said, Judah shall go up: behold, I have delivered the land into his hand."
08e98b94-8f2d-4c2a-8213-991ee599cf7d,1000005,Judges,OT,1,3,"And Judah said to Simeon his brother, Come up with me into my lot, that we may fight against the Canaanites; and I likewise will go with thee into thy lot. So Simeon went with him."
2611258e-8a7a-47e0-8b26-77aac821ab0a,1000005,Judges,OT,1,4,"And Judah went up, and the LORD delivered the Canaanites and the Perizzites into their hand: and they slew of them in Bezek ten thousand men."
d6bfd591-901f-4fda-99c8-245035df42ea,1000005,Judges,OT,1,5,"And they found Adoni-bezek in Bezek: and they fought against him, and they slew the Canaanites and the Perizzites."
7cfcc00c-ee02-4146-b8fa-35c9302ca4d5,1000005,Judges,OT,1,6,"But Adoni-bezek fled; and they pursued him, and caught him, and cut off his thumbs and his great toes."
86f410ee-de4d-4241-934c-3f9c1cba8392,1000005,Judges,OT,1,7,"And Adoni-bezek said, seventy kings, having their thumbs and their great toes cut off, gathered their food under my table; as I have done, so God hath requited me. And they brought him to Jerusalem, and there he died."
fabfe1fe-9764-447c-994e-29251d989537,1000005,Judges,OT,1,8,"(Now the children of Judah had fought against Jerusalem, and had taken it, and smitten it with the edge of the sword, and set the city on fire.)"
1e365646-4637-4e68-97b3-a6bc400bed4b,1000005,Judges,OT,1,9,"And afterward the children of Judah went down to fight against the Canaanites that dwelt on the mountain, and in the south, and in the valley."
9229bacf-430f-40eb-9924-096af1f5b80f,1000005,Judges,OT,1,10,"And Judah went against the Canaanites that dwelt in Hebron: (now the name of Hebron before was Kirjath-arba:) and they slew Sheshai, and Ahiman, and Talmai."
af84f45b-0fb3-4b05-89e4-3bb2c632b363,1000005,Judges,OT,1,11,And from thence he went against the inhabitants of Debir: and the name of Debir before was Kirjath-sepher:
c01e51de-0438-4a72-8739-39bef08741db,1000005,Judges,OT,1,12,"And Caleb said, He that smiteth Kirjath-sepher, and taketh it, to him will I give Achsah my daughter for a wife."
7e8d81c5-54d8-456b-a393-a8929020ae66,1000005,Judges,OT,1,13,"And Othniel the son of Kenaz, Caleb's younger brother, took it: and he gave him Achsah his daughter for a wife."
1f7c7cef-d193-4f95-9103-7cc6db5e00f6,1000005,Judges,OT,1,14,"And it came to pass, when she came to him, that she moved him to ask of her father a field: and she lighted from off her ass; and Caleb said to her, What wilt thou?"
33e7890b-8748-4bdb-b10c-63413a676792,1000005,Judges,OT,1,15,"And she said to him, Give me a blessing: for thou hast given me a south land; give me also springs of water. And Caleb gave her the upper springs, and the nether springs."
8d3a5215-a034-4eb5-898d-0693632239dc,1000005,Judges,OT,1,16,"And the children of the Kenite, Moses's father-in-law, went up out of the city of palm-trees with the children of Judah into the wilderness of Judah, which lieth in the south of Arad; and they went and dwelt among the people."
03b6d582-2703-43f9-9947-7babf2c3fb01,1000005,Judges,OT,1,17,"And Judah went with Simeon his brother, and they slew the Canaanites that inhabited Zephath, and utterly destroyed it. And the name of the city was called Hormah."
1e26e23b-098a-4029-8160-400ee64c8ed9,1000005,Judges,OT,1,18,"Also Judah took Gaza with its border, and Askelon with its border, and Ekron with its border."
b8384355-9e00-4d92-815c-285ae4de6fcc,1000005,Judges,OT,1,19,"And the LORD was with Judah; and he drove out the inhabitants of the mountain; but could not drive out the inhabitants of the valley, because they had chariots of iron."
716ba316-6daa-4923-a3b4-870aeafdf15f,1000005,Judges,OT,1,20,"And they gave Hebron to Caleb, as Moses said: and he expelled thence the three sons of Anak."
e0296a44-e6a8-49d0-9ca1-856072e845bf,1000005,Judges,OT,1,21,And the children of Benjamin did not drive out the Jebusites that inhabited Jerusalem; but the Jebusites dwell with the children of Benjamin in Jerusalem to this day.
c3972b2b-8690-4c2e-9e49-a439960c63fd,1000005,Judges,OT,1,22,"And the house of Joseph, they also went up against Beth-el: and the LORD was with them."
00c45128-2f8c-4daa-bb18-8b4534b2ce29,1000005,Judges,OT,1,23,And the house of Joseph sent to explore Beth-el. Now the name of the city before was Luz.
f58260cc-34e4-4818-ad69-cdba64a2f793,1000005,Judges,OT,1,24,"And the spies saw a man coming out of the city, and they said to him, Show us, we pray thee, the entrance into the city, and we will show thee mercy."
e3dabe1e-d8bf-43cb-ad0a-8146af0c53db,1000005,Judges,OT,1,25,"And when he showed them the entrance into the city, they smote the city with the edge of the sword: but they let go the man and all his family."
1e8f4ce4-2370-4cea-bd47-42279cc4a263,1000005,Judges,OT,1,26,"And the man went into the land of the Hittites, and built a city, and called the name of it Luz: which is its name to this day."
6bc2aad7-5d1b-4741-98c5-cfa0aecb0f82,1000005,Judges,OT,1,27,"Neither did Manasseh expel the inhabitants of Beth-shean and its towns, nor Tanach and its towns, nor the inhabitants of Dor and its towns, nor the inhabitants of Ibleam and its towns, nor the inhabitants of Megiddo and its towns; but the Canaanites would dwell in that land."
bdf7a60b-49a7-44e8-9986-18b1b93631b4,1000005,Judges,OT,1,28,"And it came to pass when Israel was strong, that they subjected the Canaanites to tribute, and did not utterly expel them."
26fdb8ec-9441-4403-9a81-35e336447c24,1000005,Judges,OT,1,29,Neither did Ephraim expel the Canaanites that dwelt in Gezer; but the Canaanites dwelt in Gezer among them.
7bf6ea8e-137c-4bf4-ab15-a90519ef588f,1000005,Judges,OT,1,30,"Neither did Zebulun expel the inhabitants of Kitron, nor the inhabitants of Nahalol; but the Canaanites dwelt among them, and became tributaries."
50873d45-23c3-4742-8acb-cebd56cdd996,1000005,Judges,OT,1,31,"Neither did Asher expel the inhabitants of Accho, nor the inhabitants of Zidon, nor of Ahlab, nor of Achzib, nor of Helbah, nor of Aphik, nor of Rehob:"
02fc34df-e575-4c81-810e-9111c8386b1b,1000005,Judges,OT,1,32,"But the Asherites dwelt among the Canaanites, the inhabitants of the land: for they did not expel them."
61622a88-3eb6-4c1b-8196-c6425e3ad16b,1000005,Judges,OT,1,33,"Neither did Naphtali expel the inhabitants of Beth-shemesh, nor the inhabitants of Beth-anath; but he dwelt among the Canaanites, the inhabitants of the land: nevertheless, the inhabitants of Beth-shemesh and of Beth-anath became tributaries to them."
e316c268-a973-4806-b153-7e25f2e9363f,1000005,Judges,OT,1,34,And the Amorites forced the children of Dan to the mountain: for they would not suffer them to come down to the valley:
55b46a22-cebd-4e4a-b12f-5f5c78198420,1000005,Judges,OT,1,35,"But the Amorites would dwell in mount Heres in Ajalon, and in Shaalbim: yet the hand of the house of Joseph prevailed, so that they became tributaries."
42531e15-f88f-4540-ab9a-3db650827727,1000005,Judges,OT,1,36,"And the border of the Amorites was from the ascent to Akrabbim, from the rock, and upward."
494d2964-8491-4c68-a7d3-81bfe1ad5c9a,1000005,Judges,OT,2,1,"And an angel of the LORD came up from Gilgal to Bochim, and said, I made you to depart from Egypt, and have brought you to the land which I swore to your fathers; and I said, I will never break my covenant with you."
73dcdcc5-7366-4521-bd11-e1debe3ebaf8,1000005,Judges,OT,2,2,And ye shall make no league with the inhabitants of this land; ye shall throw down their altars: but ye have not obeyed my voice: why have ye done this?
f1745ff1-f8cc-4a35-9afb-0971ac5538a3,1000005,Judges,OT,2,3,"Wherefore I also said, I will not drive them out from before you; but they shall be as thorns in your sides, and their gods shall be a snare to you."
fe17d10c-172e-462f-a1b7-5e0ce763bfeb,1000005,Judges,OT,2,4,"And it came to pass, when the angel of the LORD spoke these words to all the children of Israel, that the people lifted up their voice, and wept."
d5ced084-030c-4852-bca3-1ebce4dc7b3d,1000005,Judges,OT,2,5,And they called the name of that place Bochim: and they sacrificed there to the LORD.
e94f77c0-7010-47d1-abf5-96bf3cd98b56,1000005,Judges,OT,2,6,"And when Joshua had let the people go, the children of Israel went every man to his inheritance to possess the land."
55c13fd9-b7ac-4962-9bc6-25ee017bb326,1000005,Judges,OT,2,7,"And the people served the LORD all the days of Joshua, and all the days of the elders that outlived Joshua, who had seen all the great works of the LORD, that he did for Israel."
d01f918f-1dd5-4cd8-b6a3-91b1b9a034dc,1000005,Judges,OT,2,8,"And Joshua the son of Nun, the servant of the LORD, died, being a hundred and ten years old."
d3347ba3-1b22-4514-828f-1c82dc79bd60,1000005,Judges,OT,2,9,"And they buried him in the border of his inheritance in Timnath-heres, in the mount of Ephraim, on the north side of the hill Gaash."
dedde80a-f5cb-4631-8cd0-c1f1cf31f5f2,1000005,Judges,OT,2,10,"And also all that generation were gathered to their fathers: and there arose another generation after them, which knew not the LORD, nor yet the works which he had done for Israel."
f96be431-cd5d-4569-82aa-fa89b01a10d8,1000005,Judges,OT,2,11,"And the children of Israel did evil in the sight of the LORD, and served Baalim:"
2b5d489c-4d10-4c00-9b44-aa944691a9be,1000005,Judges,OT,2,12,"And they forsook the LORD God of their fathers, who brought them out of the land of Egypt, and followed other gods, of the gods of the people that were around them, and bowed themselves to them, and provoked the LORD to anger."
14836b7d-ec86-4c8c-ab8f-1dbef4fed407,1000005,Judges,OT,2,13,"And they forsook the LORD, and served Baal and Ashtaroth."
4793d056-0fa1-40d0-92e4-0e35ea69692c,1000005,Judges,OT,2,14,"And the anger of the LORD was hot against Israel, and he delivered them into the hands of spoilers that spoiled them, and he sold them into the hands of their enemies around, so that they could not any longer stand before their enemies."
17061e73-ca72-43e3-a7d3-f15bab3c4137,1000005,Judges,OT,2,15,"Whithersoever they went out, the hand of the LORD was against them for evil, as the LORD had said, and as the LORD had sworn to them: and they were greatly distressed."
e8a8370c-0755-4798-81ba-d343a03649bb,1000005,Judges,OT,2,16,"Nevertheless the LORD raised up judges, who delivered them out of the hand of those that spoiled them."
839429ac-b6f0-4a74-aa02-4c0cecc51dd0,1000005,Judges,OT,2,17,"And yet they would not hearken to their judges, but they went astray after other gods, and bowed themselves to them: they turned quickly out of the way which their fathers walked in, obeying the commandments of the LORD; but they did not so."
38b17259-b9dc-4a04-89b9-9509257c3fde,1000005,Judges,OT,2,18,"And when the LORD raised up judges for them, then the LORD was with the judge, and delivered them out of the hand of their enemies all the days of the judge: (for the LORD repented because of their groanings by reason of them that oppressed them and burdened them.)"
e5611e88-8d4c-4ea4-a71b-9e57547fe16b,1000005,Judges,OT,2,19,"And it came to pass, when the judge was dead, that they returned, and corrupted themselves more than their fathers, in following other gods to serve them, and to bow down to them; they ceased not from their own doings, nor from their stubborn way."
0bbe0be5-e10c-4d22-9e40-023abb3b0ba2,1000005,Judges,OT,2,20,"And the anger of the LORD was hot against Israel; and he said, Because that this people hath transgressed my covenant which I commanded their fathers, and have not hearkened to my voice;"
34c92044-75f7-439a-9d73-d6004c75753a,1000005,Judges,OT,2,21,I also will not henceforth drive out from before them any of the nations which Joshua left when he died:
3231e402-b3b2-4191-aee8-6992123a71f5,1000005,Judges,OT,2,22,"That through them I may prove Israel, whether they will keep the way of the LORD to walk in it, as their fathers kept it, or not."
20e7a40f-069f-4d0b-a1fc-dc28b54f7083,1000005,Judges,OT,2,23,"Therefore the LORD left those nations, without driving them out speedily, neither did he deliver them into the hand of Joshua."
120b54e2-4a83-44c6-91ba-b98a59ad827f,1000005,Judges,OT,3,1,"Now these are the nations which the LORD left, to prove Israel by them, (even as many of Israel as had not known all the wars of Canaan;"
1999372f-23fa-4b6d-ace0-6ca8b3b07a27,1000005,Judges,OT,3,2,"Only that the generations of the children of Israel might know to teach them war, at the least such as before knew nothing of it;)"
b3c9515e-5bbc-4f93-8e09-58140c7fa9f3,1000005,Judges,OT,3,3,"Namely, five lords of the Philistines, and all the Canaanites, and the Sidonians, and the Hivites that dwelt on mount Lebanon, from mount Baal-hermon to the entrance of Hamath."
48d45495-06e0-457e-9a60-886e7afd423c,1000005,Judges,OT,3,4,"And they were to prove Israel by them, to know whether they would hearken to the commandments of the LORD, which he commanded their fathers by the hand of Moses."
a6e1d8c2-62e5-49e4-b564-eec2e87f3050,1000005,Judges,OT,3,5,"And the children of Israel dwelt among the Canaanites, Hittites, and Amorites, and Perizzites, and Hivites, and Jebusites:"
e3710164-deb4-4fd0-abb2-c90318be50af,1000005,Judges,OT,3,6,"And they took their daughters to be their wives, and gave their daughters to their sons, and served their gods."
a8a56e77-d265-4b1b-bcaf-c8e3fc157afa,1000005,Judges,OT,3,7,"And the children of Israel did evil in the sight of the LORD, and forgot the LORD their God, and served Baalim, and the groves."
b1bc015c-9c07-4ced-be66-cbbe53a978c7,1000005,Judges,OT,3,8,"Therefore the anger of the LORD was hot against Israel, and he sold them into the hand of Chushan-rishathaim king of Mesopotamia: and the children of Israel served Chushan-rishathaim eight years."
81a6ec94-4c58-4cf0-ab43-6ce61953ffbf,1000005,Judges,OT,3,9,"And when the children of Israel cried to the LORD, the LORD raised up a deliverer to the children of Israel, who delivered them, even Othniel the son of Kenaz, Caleb's younger brother."
0b63d496-6545-4a20-8e96-ad14bec46451,1000005,Judges,OT,3,10,"And the Spirit of the LORD came upon him, and he judged Israel, and went out to war: and the LORD delivered Chushan-rishathaim king of Mesopotamia into his hand; and his hand prevailed against Chushan-rishathaim."
81efb6ce-8a48-4d0b-963e-5bf4740879dc,1000005,Judges,OT,3,11,And the land had rest forty years: and Othniel the son of Kenaz died.
17f9dff7-d031-41b8-8794-d9a4c13742f2,1000005,Judges,OT,3,12,"And the children of Israel did evil again in the sight of the LORD: and the LORD strengthened Eglon the king of Moab against Israel, because they had done evil in the sight of the LORD."
6b4f2b0a-5842-40f8-a61b-a1bae5472605,1000005,Judges,OT,3,13,"And he gathered to him the children of Ammon and Amalek, and went and smote Israel, and possessed the city of palm-trees."
802b3949-9f25-49a9-b1a9-11449ee8b41a,1000005,Judges,OT,3,14,So the children of Israel served Eglon the king of Moab eighteen years.
